Z,N,A,magicZ,magicN,Z_valence,N_valence,pair,jejari,permukaan,|N-Z|,EB
100,157,257,4,5,18,31,6,6.35786118,40.42239878,57,1907.503909
101,156,257,4,5,19,30,4,6.35786118,40.42239878,55,1906.319217
102,155,257,4,5,20,29,6,6.35786118,40.42239878,53,1904.282286
104,153,257,4,5,22,27,6,6.35786118,40.42239878,49,1897.098262
105,152,257,4,5,23,26,4,6.35786118,40.42239878,47,1892.028012
101,157,258,4,5,19,31,2,6.36609676,40.52718796,56,1911.692667
104,154,258,4,5,22,28,9,6.36609676,40.52718796,50,1904.691631
105,153,258,4,5,23,27,2,6.36609676,40.52718796,48,1898.745917
102,157,259,4,5,20,31,6,6.374311088,40.63184185,55,1916.592593
105,154,259,4,5,23,28,4,6.374311088,40.63184185,49,1906.333913
106,154,260,4,5,24,28,9,6.382504299,40.73636112,48,1909.066432
104,157,261,4,5,22,31,6,6.390676528,40.84074649,53,1923.931694
106,155,261,4,5,24,29,6,6.390676528,40.84074649,49,1915.680231
107,154,261,4,5,25,28,4,6.390676528,40.84074649,47,1909.823469
106,156,262,4,5,24,30,9,6.39882791,40.94499863,50,1923.387483
107,155,262,4,5,25,29,2,6.39882791,40.94499863,48,1916.722072
108,156,264,4,5,26,30,9,6.41506866,41.15310591,48,1926.771317
108,157,265,4,5,26,31,6,6.423158289,41.2569624,49,1933.505561
108,158,266,4,5,26,32,9,6.431227591,41.36068833,50,1941.337453
109,157,266,4,5,27,31,2,6.431227591,41.36068833,48,1934.022107
110,159,269,4,5,28,33,6,6.455314811,41.67108931,49,1950.291722
110,160,270,4,5,28,34,9,6.46330407,41.7742995,50,1958.516118
